qid,class_name,label
3741,hallucinated,1
3743,grounded,0
3743,hallucinated,1
3744,grounded,0
3744,hallucinated,1
3746,grounded,0
3746,hallucinated,1
3747,grounded,0
3747,hallucinated,1
3748,grounded,0
3748,hallucinated,1
3749,grounded,0
3749,hallucinated,1
3750,grounded,0
3750,hallucinated,1
3751,grounded,0
3751,hallucinated,1
3752,grounded,0
3752,hallucinated,1
3753,grounded,0
3753,hallucinated,1
3754,grounded,0
3754,hallucinated,1
3756,grounded,0
3756,hallucinated,1
3757,grounded,0
3757,hallucinated,1
3758,grounded,0
3758,hallucinated,1
3759,grounded,0
3759,hallucinated,1
3760,grounded,0
3760,hallucinated,1
3761,grounded,0
3761,hallucinated,1
3762,grounded,0
3762,hallucinated,1
3763,grounded,0
3763,hallucinated,1
3764,grounded,0
3764,hallucinated,1
3765,grounded,0
3765,hallucinated,1
3766,grounded,0
3766,hallucinated,1
3768,grounded,0
3768,hallucinated,1
3769,grounded,0
3769,hallucinated,1
3770,grounded,0
3770,hallucinated,1
3772,grounded,0
3772,hallucinated,1
3774,grounded,0
3774,hallucinated,1
3775,grounded,0
3775,hallucinated,1
3777,grounded,0
3777,hallucinated,1
3778,grounded,0
3778,hallucinated,1
3779,grounded,0
3779,hallucinated,1
3781,grounded,0
3781,hallucinated,1
3783,grounded,0
3783,hallucinated,1
3784,grounded,0
3784,hallucinated,1
3785,grounded,0
3785,hallucinated,1
3786,grounded,0
3786,hallucinated,1
3788,grounded,0
3788,hallucinated,1
3789,grounded,0
3789,hallucinated,1
3791,grounded,0
3791,hallucinated,1
3792,grounded,0
3792,hallucinated,1
3793,grounded,0
3793,hallucinated,1
3794,grounded,0
3794,hallucinated,1
3795,grounded,0
3795,hallucinated,1
3796,grounded,0
3796,hallucinated,1
3797,grounded,0
3797,hallucinated,1
3799,grounded,0
3799,hallucinated,1
3800,grounded,0
3800,hallucinated,1
3801,grounded,0
3801,hallucinated,1
3802,grounded,0
3802,hallucinated,1
3803,grounded,0
3803,hallucinated,1
3804,grounded,0
3804,hallucinated,1
3805,grounded,0
3805,hallucinated,1
3806,grounded,0
3806,hallucinated,1
3807,grounded,0
3807,hallucinated,1
3808,grounded,0
3808,hallucinated,1
3809,grounded,0
3809,hallucinated,1
3810,grounded,0
3810,hallucinated,1
3811,grounded,0
3811,hallucinated,1
3812,grounded,0
3812,hallucinated,1
3814,grounded,0
3814,hallucinated,1
3815,grounded,0
3815,hallucinated,1
3816,grounded,0
3816,hallucinated,1
3818,grounded,0
3818,hallucinated,1
3819,grounded,0
3819,hallucinated,1
3820,grounded,0
3820,hallucinated,1
3821,grounded,0
3821,hallucinated,1
3822,grounded,0
3822,hallucinated,1
3823,grounded,0
3823,hallucinated,1
3824,grounded,0
3824,hallucinated,1
3825,grounded,0
3825,hallucinated,1
3826,grounded,0
3826,hallucinated,1
3827,grounded,0
3827,hallucinated,1
3828,grounded,0
3828,hallucinated,1
3829,grounded,0
3829,hallucinated,1
3830,grounded,0
3830,hallucinated,1
3831,grounded,0
3831,hallucinated,1
3832,grounded,0
3832,hallucinated,1
3833,grounded,0
3833,hallucinated,1
3835,grounded,0
3835,hallucinated,1
3836,grounded,0
3836,hallucinated,1
3838,grounded,0
3838,hallucinated,1
3839,grounded,0
3839,hallucinated,1
3840,grounded,0
3840,hallucinated,1
3841,grounded,0
3841,hallucinated,1
3843,grounded,0
3843,hallucinated,1
3844,grounded,0
3844,hallucinated,1
3845,grounded,0
3845,hallucinated,1
3847,grounded,0
3847,hallucinated,1
3848,grounded,0
3848,hallucinated,1
3849,grounded,0
3849,hallucinated,1
3850,grounded,0
3850,hallucinated,1
3851,grounded,0
3851,hallucinated,1
3852,grounded,0
3852,hallucinated,1
3854,grounded,0
3854,hallucinated,1
3855,grounded,0
3855,hallucinated,1
3856,grounded,0
3856,hallucinated,1
3858,grounded,0
3858,hallucinated,1
3861,grounded,0
3861,hallucinated,1
3862,grounded,0
3862,hallucinated,1
3863,grounded,0
3863,hallucinated,1
3864,grounded,0
3864,hallucinated,1
3865,grounded,0
3865,hallucinated,1
3866,grounded,0
3866,hallucinated,1
3867,grounded,0
3867,hallucinated,1
3868,grounded,0
3868,hallucinated,1
3870,grounded,0
3870,hallucinated,1
3871,grounded,0
3871,hallucinated,1
3873,grounded,0
3873,hallucinated,1
3874,grounded,0
3874,hallucinated,1
3875,grounded,0
3875,hallucinated,1
3876,grounded,0
3876,hallucinated,1
3877,grounded,0
3877,hallucinated,1
3878,grounded,0
3878,hallucinated,1
3879,grounded,0
3879,hallucinated,1
3880,grounded,0
3880,hallucinated,1
3881,grounded,0
3881,hallucinated,1
3882,grounded,0
3882,hallucinated,1
3883,grounded,0
3883,hallucinated,1
3884,grounded,0
3884,hallucinated,1
3885,grounded,0
3885,hallucinated,1
3886,grounded,0
3886,hallucinated,1
3888,grounded,0
3888,hallucinated,1
3890,grounded,0
3890,hallucinated,1
3891,grounded,0
3891,hallucinated,1
3892,grounded,0
3892,hallucinated,1
3893,grounded,0
3893,hallucinated,1
3895,grounded,0
3895,hallucinated,1
3896,grounded,0
3896,hallucinated,1
3897,grounded,0
3897,hallucinated,1
3899,grounded,0
3899,hallucinated,1
3900,grounded,0
3900,hallucinated,1
3901,grounded,0
3901,hallucinated,1
3902,grounded,0
3902,hallucinated,1
3903,grounded,0
3903,hallucinated,1
3904,grounded,0
3904,hallucinated,1
3905,grounded,0
3905,hallucinated,1
3906,grounded,0
3906,hallucinated,1
3907,grounded,0
3907,hallucinated,1
3908,grounded,0
3908,hallucinated,1
3909,grounded,0
3909,hallucinated,1
3910,grounded,0
3910,hallucinated,1
3911,grounded,0
3911,hallucinated,1
3913,grounded,0
3913,hallucinated,1
3915,grounded,0
3915,hallucinated,1
3916,grounded,0
3916,hallucinated,1
3917,grounded,0
3917,hallucinated,1
3918,grounded,0
3918,hallucinated,1
3919,grounded,0
3919,hallucinated,1
3920,grounded,0
3920,hallucinated,1
3922,grounded,0
3922,hallucinated,1
3923,grounded,0
3923,hallucinated,1
3924,grounded,0
3924,hallucinated,1
3925,grounded,0
3925,hallucinated,1
3926,grounded,0
3926,hallucinated,1
3927,grounded,0
3927,hallucinated,1
3928,grounded,0
3928,hallucinated,1
3929,grounded,0
3929,hallucinated,1
3930,grounded,0
3930,hallucinated,1
3931,grounded,0
3931,hallucinated,1
3932,grounded,0
3932,hallucinated,1
3935,grounded,0
3935,hallucinated,1
3936,grounded,0
3936,hallucinated,1
3938,grounded,0
3938,hallucinated,1
3939,grounded,0
3939,hallucinated,1
3940,grounded,0
3940,hallucinated,1
3941,grounded,0
3941,hallucinated,1
3942,grounded,0
3942,hallucinated,1
3943,grounded,0
3943,hallucinated,1
3944,grounded,0
3944,hallucinated,1
3945,grounded,0
3945,hallucinated,1
3946,grounded,0
3946,hallucinated,1
3947,grounded,0
3947,hallucinated,1
3950,grounded,0
3950,hallucinated,1
3951,grounded,0
3951,hallucinated,1
3952,grounded,0
3952,hallucinated,1
3953,grounded,0
3953,hallucinated,1
3954,grounded,0
3954,hallucinated,1
3955,grounded,0
3955,hallucinated,1
3956,grounded,0
3956,hallucinated,1
3957,grounded,0
3957,hallucinated,1
3958,grounded,0
3958,hallucinated,1
3959,grounded,0
3959,hallucinated,1
3961,grounded,0
3961,hallucinated,1
3962,grounded,0
3962,hallucinated,1
3963,grounded,0
3963,hallucinated,1
3964,grounded,0
3964,hallucinated,1
3965,grounded,0
3965,hallucinated,1
3966,grounded,0
3966,hallucinated,1
3967,grounded,0
3967,hallucinated,1
3968,grounded,0
3968,hallucinated,1
3969,grounded,0
3969,hallucinated,1
3970,grounded,0
3970,hallucinated,1
3972,grounded,0
3972,hallucinated,1
3974,grounded,0
3974,hallucinated,1
3975,grounded,0
3975,hallucinated,1
3976,grounded,0
3976,hallucinated,1
3977,grounded,0
3977,hallucinated,1
3978,grounded,0
3978,hallucinated,1
3979,grounded,0
3979,hallucinated,1
3980,grounded,0
3980,hallucinated,1
3981,grounded,0
3981,hallucinated,1
3982,grounded,0
3982,hallucinated,1
3983,grounded,0
3983,hallucinated,1
3984,grounded,0
3984,hallucinated,1
3985,grounded,0
3985,hallucinated,1
3986,grounded,0
3986,hallucinated,1
3987,grounded,0
3987,hallucinated,1
3988,grounded,0
3988,hallucinated,1
3990,grounded,0
3990,hallucinated,1
3991,grounded,0
3991,hallucinated,1
3993,grounded,0
3993,hallucinated,1
3994,grounded,0
3994,hallucinated,1
3995,grounded,0
3995,hallucinated,1
3996,grounded,0
3996,hallucinated,1
3997,grounded,0
3997,hallucinated,1
3998,grounded,0
3998,hallucinated,1
4000,grounded,0
4000,hallucinated,1
4001,grounded,0
4001,hallucinated,1
4002,grounded,0
4002,hallucinated,1
4004,grounded,0
4004,hallucinated,1
4005,grounded,0
4005,hallucinated,1
4006,grounded,0
4006,hallucinated,1
4007,grounded,0
4007,hallucinated,1
4008,grounded,0
4008,hallucinated,1
4009,grounded,0
4009,hallucinated,1
4010,grounded,0
4010,hallucinated,1
4012,grounded,0
4012,hallucinated,1
4013,grounded,0
4013,hallucinated,1
4014,grounded,0
4014,hallucinated,1
4015,grounded,0
4015,hallucinated,1
4017,grounded,0
4017,hallucinated,1
4018,grounded,0
4018,hallucinated,1
4019,grounded,0
4019,hallucinated,1
4020,grounded,0
4020,hallucinated,1
4021,grounded,0
4021,hallucinated,1
4024,grounded,0
4024,hallucinated,1
4025,grounded,0
4025,hallucinated,1
4026,grounded,0
4026,hallucinated,1
4027,grounded,0
4027,hallucinated,1
4028,grounded,0
4028,hallucinated,1
4029,grounded,0
4029,hallucinated,1
4030,grounded,0
4030,hallucinated,1
4031,grounded,0
4031,hallucinated,1
4032,grounded,0
4032,hallucinated,1
4033,grounded,0
4033,hallucinated,1
4034,grounded,0
4034,hallucinated,1
4035,grounded,0
4035,hallucinated,1
4036,grounded,0
4036,hallucinated,1
4037,grounded,0
4037,hallucinated,1
4039,grounded,0
4039,hallucinated,1
4040,grounded,0
4040,hallucinated,1
4041,grounded,0
4041,hallucinated,1
4042,grounded,0
4042,hallucinated,1
4043,grounded,0
4043,hallucinated,1
4044,grounded,0
4044,hallucinated,1
4045,grounded,0
4045,hallucinated,1
4050,grounded,0
4050,hallucinated,1
4051,grounded,0
4051,hallucinated,1
4052,grounded,0
4052,hallucinated,1
4053,grounded,0
4053,hallucinated,1
4054,grounded,0
4054,hallucinated,1
4055,grounded,0
4055,hallucinated,1
4056,grounded,0
4056,hallucinated,1
4057,grounded,0
4057,hallucinated,1
4059,grounded,0
4059,hallucinated,1
4060,grounded,0
4060,hallucinated,1
4061,grounded,0
4061,hallucinated,1
4062,grounded,0
4062,hallucinated,1
4063,grounded,0
4063,hallucinated,1
4065,grounded,0
4065,hallucinated,1
4066,grounded,0
4066,hallucinated,1
4068,grounded,0
4068,hallucinated,1
4069,grounded,0
4069,hallucinated,1
4070,grounded,0
4070,hallucinated,1
4072,grounded,0
4072,hallucinated,1
4073,grounded,0
4073,hallucinated,1
4074,grounded,0
4074,hallucinated,1
4075,grounded,0
4075,hallucinated,1
4077,grounded,0
4077,hallucinated,1
4078,grounded,0
4078,hallucinated,1
4079,grounded,0
4079,hallucinated,1
4082,grounded,0
4082,hallucinated,1
4083,grounded,0
4083,hallucinated,1
4085,grounded,0
4085,hallucinated,1
4086,grounded,0
4086,hallucinated,1
4087,grounded,0
4087,hallucinated,1
4088,grounded,0
4088,hallucinated,1
4089,grounded,0
4089,hallucinated,1
4090,grounded,0
4090,hallucinated,1
4091,grounded,0
4091,hallucinated,1
4093,grounded,0
4093,hallucinated,1
4094,grounded,0
4094,hallucinated,1
4095,grounded,0
4095,hallucinated,1
4096,grounded,0
4096,hallucinated,1
4097,grounded,0
4097,hallucinated,1
4101,grounded,0
4101,hallucinated,1
4103,grounded,0
4103,hallucinated,1
4104,grounded,0
4104,hallucinated,1
4105,grounded,0
4105,hallucinated,1
4106,grounded,0
4106,hallucinated,1
4107,grounded,0
4107,hallucinated,1
4108,grounded,0
4108,hallucinated,1
4109,grounded,0
4109,hallucinated,1
4111,grounded,0
4111,hallucinated,1
4114,grounded,0
4114,hallucinated,1
4116,grounded,0
4116,hallucinated,1
4117,grounded,0
4117,hallucinated,1
4118,grounded,0
4118,hallucinated,1
4119,grounded,0
4119,hallucinated,1
4120,grounded,0
4120,hallucinated,1
4121,grounded,0
4121,hallucinated,1
4124,grounded,0
4124,hallucinated,1
4125,grounded,0
4125,hallucinated,1
4126,grounded,0
4126,hallucinated,1
4127,grounded,0
4127,hallucinated,1
4128,grounded,0
4128,hallucinated,1
4129,grounded,0
4129,hallucinated,1
4131,grounded,0
4131,hallucinated,1
4133,grounded,0
4133,hallucinated,1
4134,grounded,0
4134,hallucinated,1
4135,grounded,0
4135,hallucinated,1
4136,grounded,0
4136,hallucinated,1
4137,grounded,0
4137,hallucinated,1
4138,grounded,0
4138,hallucinated,1
4141,grounded,0
4141,hallucinated,1
4142,grounded,0
4142,hallucinated,1
4143,grounded,0
4143,hallucinated,1
4144,grounded,0
4144,hallucinated,1
4145,grounded,0
4145,hallucinated,1
4146,grounded,0
4146,hallucinated,1
4147,grounded,0
4147,hallucinated,1
4148,grounded,0
4148,hallucinated,1
4150,grounded,0
4150,hallucinated,1
4152,grounded,0
4152,hallucinated,1
4153,grounded,0
4153,hallucinated,1
4154,grounded,0
4154,hallucinated,1
4155,grounded,0
4155,hallucinated,1
4156,grounded,0
4156,hallucinated,1
4157,grounded,0
4157,hallucinated,1
4158,grounded,0
4158,hallucinated,1
4159,grounded,0
4159,hallucinated,1
4160,grounded,0
4160,hallucinated,1
4161,grounded,0
4161,hallucinated,1
4162,grounded,0
4162,hallucinated,1
4163,grounded,0
4163,hallucinated,1
4164,grounded,0
4164,hallucinated,1
4165,grounded,0
4165,hallucinated,1
4166,grounded,0
4166,hallucinated,1
4167,grounded,0
4167,hallucinated,1
4168,grounded,0
4168,hallucinated,1
4169,grounded,0
4169,hallucinated,1
4171,grounded,0
4171,hallucinated,1
4172,grounded,0
4172,hallucinated,1
4173,grounded,0
4173,hallucinated,1
4174,grounded,0
4174,hallucinated,1
4175,grounded,0
4175,hallucinated,1
4176,grounded,0
4176,hallucinated,1
4177,grounded,0
4177,hallucinated,1
4178,grounded,0
4178,hallucinated,1
4179,grounded,0
4179,hallucinated,1
4180,grounded,0
4180,hallucinated,1
4182,grounded,0
4182,hallucinated,1
4183,grounded,0
4183,hallucinated,1
4184,grounded,0
4184,hallucinated,1
4186,grounded,0
4186,hallucinated,1
4187,grounded,0
4187,hallucinated,1
4188,grounded,0
4188,hallucinated,1
4189,grounded,0
4189,hallucinated,1
4192,grounded,0
4192,hallucinated,1
4195,grounded,0
4195,hallucinated,1
4196,grounded,0
4196,hallucinated,1
4197,grounded,0
4197,hallucinated,1
4198,grounded,0
4198,hallucinated,1
4199,grounded,0
4199,hallucinated,1
4200,grounded,0
4200,hallucinated,1
4201,grounded,0
4201,hallucinated,1
4203,grounded,0
4203,hallucinated,1
4204,grounded,0
4204,hallucinated,1
4206,grounded,0
4206,hallucinated,1
4207,grounded,0
4207,hallucinated,1
4208,grounded,0
4208,hallucinated,1
4209,grounded,0
4209,hallucinated,1
4211,grounded,0
4211,hallucinated,1
4212,grounded,0
4212,hallucinated,1
4213,grounded,0
4213,hallucinated,1
4214,grounded,0
4214,hallucinated,1
4215,grounded,0
4215,hallucinated,1
4218,grounded,0
4218,hallucinated,1
4219,grounded,0
4219,hallucinated,1
4221,grounded,0
4221,hallucinated,1
4222,grounded,0
4222,hallucinated,1
4223,grounded,0
4223,hallucinated,1
4224,grounded,0
4224,hallucinated,1
4225,grounded,0
4225,hallucinated,1
4226,grounded,0
4226,hallucinated,1
4227,grounded,0
4227,hallucinated,1
4231,grounded,0
4231,hallucinated,1
4232,grounded,0
4232,hallucinated,1
4233,grounded,0
4233,hallucinated,1
4234,grounded,0
4234,hallucinated,1
4235,grounded,0
4235,hallucinated,1
4236,grounded,0
4236,hallucinated,1
4237,grounded,0
4237,hallucinated,1
4238,grounded,0
4238,hallucinated,1
4240,grounded,0
4240,hallucinated,1
4241,grounded,0
4241,hallucinated,1
4242,grounded,0
4242,hallucinated,1
4243,grounded,0
4243,hallucinated,1
4244,grounded,0
4244,hallucinated,1
4245,grounded,0
4245,hallucinated,1
4246,grounded,0
4246,hallucinated,1
4247,grounded,0
4247,hallucinated,1
4249,grounded,0
4249,hallucinated,1
4250,grounded,0
4250,hallucinated,1
4251,grounded,0
4251,hallucinated,1
4253,grounded,0
4253,hallucinated,1
4255,grounded,0
4255,hallucinated,1
4256,grounded,0
4256,hallucinated,1
4257,grounded,0
4257,hallucinated,1
4258,grounded,0
4258,hallucinated,1
4259,grounded,0
4259,hallucinated,1
4260,grounded,0
4260,hallucinated,1
4261,grounded,0
4261,hallucinated,1
4262,grounded,0
4262,hallucinated,1
4263,grounded,0
4263,hallucinated,1
4264,grounded,0
4264,hallucinated,1
4265,grounded,0
4265,hallucinated,1
4266,grounded,0
4266,hallucinated,1
4267,grounded,0
4267,hallucinated,1
4268,grounded,0
4268,hallucinated,1
4270,grounded,0
4270,hallucinated,1
4272,grounded,0
4272,hallucinated,1
4273,grounded,0
4273,hallucinated,1
4274,grounded,0
4274,hallucinated,1
4275,grounded,0
4275,hallucinated,1
4276,grounded,0
4276,hallucinated,1
4277,grounded,0
4277,hallucinated,1
4278,grounded,0
4278,hallucinated,1
4279,grounded,0
4279,hallucinated,1
4280,grounded,0
4280,hallucinated,1
4281,grounded,0
4281,hallucinated,1
4282,grounded,0
4282,hallucinated,1
4283,grounded,0
4283,hallucinated,1
4284,grounded,0
4284,hallucinated,1
4285,grounded,0
4285,hallucinated,1
4286,grounded,0
4286,hallucinated,1
4287,grounded,0
4287,hallucinated,1
4289,grounded,0
4289,hallucinated,1
4290,grounded,0
4290,hallucinated,1
4291,grounded,0
4291,hallucinated,1
4292,grounded,0
4292,hallucinated,1
4293,grounded,0
4293,hallucinated,1
4295,grounded,0
4295,hallucinated,1
4296,grounded,0
4296,hallucinated,1
4297,grounded,0
4297,hallucinated,1
4298,grounded,0
4298,hallucinated,1
4299,grounded,0
4299,hallucinated,1
4300,grounded,0
4300,hallucinated,1
4301,grounded,0
4301,hallucinated,1
4303,grounded,0
4303,hallucinated,1
4304,grounded,0
4304,hallucinated,1
4305,grounded,0
4305,hallucinated,1
4306,grounded,0
4306,hallucinated,1
4307,grounded,0
4307,hallucinated,1
4308,grounded,0
4308,hallucinated,1
4309,grounded,0
4309,hallucinated,1
4310,grounded,0
4310,hallucinated,1
4311,grounded,0
4311,hallucinated,1
4312,grounded,0
4312,hallucinated,1
4314,grounded,0
4314,hallucinated,1
4315,grounded,0
4315,hallucinated,1
4316,grounded,0
4316,hallucinated,1
4317,grounded,0
4317,hallucinated,1
4318,grounded,0
4318,hallucinated,1
4319,grounded,0
4319,hallucinated,1
4320,grounded,0
4320,hallucinated,1
4322,grounded,0
4322,hallucinated,1
4323,grounded,0
4323,hallucinated,1
4324,grounded,0
4324,hallucinated,1
4325,grounded,0
4325,hallucinated,1
4327,grounded,0
4327,hallucinated,1
4328,grounded,0
4328,hallucinated,1
4330,grounded,0
4330,hallucinated,1
4331,grounded,0
4331,hallucinated,1
4332,grounded,0
4332,hallucinated,1
4333,grounded,0
4333,hallucinated,1
4334,grounded,0
4334,hallucinated,1
4335,grounded,0
4335,hallucinated,1
4336,grounded,0
4336,hallucinated,1
4340,grounded,0
4340,hallucinated,1
4346,grounded,0
4346,hallucinated,1
4348,grounded,0
4348,hallucinated,1
4349,grounded,0
4349,hallucinated,1
4351,grounded,0
4351,hallucinated,1
4352,grounded,0
4352,hallucinated,1
4353,grounded,0
4353,hallucinated,1
4355,grounded,0
4355,hallucinated,1
4356,grounded,0
4356,hallucinated,1
4357,grounded,0
4357,hallucinated,1
4358,grounded,0
4358,hallucinated,1
4359,grounded,0
4359,hallucinated,1
4360,grounded,0
4360,hallucinated,1
4361,grounded,0
4361,hallucinated,1
4363,grounded,0
4363,hallucinated,1
4364,grounded,0
4364,hallucinated,1
4365,grounded,0
4365,hallucinated,1
4366,grounded,0
4366,hallucinated,1
4368,grounded,0
4368,hallucinated,1
4369,grounded,0
4369,hallucinated,1
4370,grounded,0
4370,hallucinated,1
4371,grounded,0
4371,hallucinated,1
4373,grounded,0
4373,hallucinated,1
4375,grounded,0
4375,hallucinated,1
4376,grounded,0
4376,hallucinated,1
4377,grounded,0
4377,hallucinated,1
4378,grounded,0
4378,hallucinated,1
4379,grounded,0
4379,hallucinated,1
4380,grounded,0
4380,hallucinated,1
4382,grounded,0
4382,hallucinated,1
4383,grounded,0
4383,hallucinated,1
4384,grounded,0
4384,hallucinated,1
4385,grounded,0
4385,hallucinated,1
4387,grounded,0
4387,hallucinated,1
4388,grounded,0
4388,hallucinated,1
4389,grounded,0
4389,hallucinated,1
4390,grounded,0
4390,hallucinated,1
4391,grounded,0
4391,hallucinated,1
4392,grounded,0
4392,hallucinated,1
4393,grounded,0
4393,hallucinated,1
4396,grounded,0
4396,hallucinated,1
4399,grounded,0
4399,hallucinated,1
4400,grounded,0
4400,hallucinated,1
4401,grounded,0
4401,hallucinated,1
4402,grounded,0
4402,hallucinated,1
4403,grounded,0
4403,hallucinated,1
4404,grounded,0
4404,hallucinated,1
4405,grounded,0
4405,hallucinated,1
4406,grounded,0
4406,hallucinated,1
4407,grounded,0
4407,hallucinated,1
4408,grounded,0
4408,hallucinated,1
4409,grounded,0
4409,hallucinated,1
4410,grounded,0
4410,hallucinated,1
4411,grounded,0
4411,hallucinated,1
4412,grounded,0
4412,hallucinated,1
4413,grounded,0
4413,hallucinated,1
4415,grounded,0
4415,hallucinated,1
4416,grounded,0
4416,hallucinated,1
4417,grounded,0
4417,hallucinated,1
4419,grounded,0
4419,hallucinated,1
4420,grounded,0
4420,hallucinated,1
